Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Supplier1(No),Supplier2(No),Supplier3(No),Supplier4(No),Supplier5(No),Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,Image
LJBES2936,2936 S JEAN,LJ,UNIT,,14.99,1,,,,,,,,,,,,,,,,
LJBEM2936,2936 M JEAN,LJ,UNIT,,14.99,1,,,,,,,,,,,,,,,,
LJBEL2936,2936 L JEAN,LJ,UNIT,,14.99,1,,,,,,,,,,,,,,,,
JKCFM8959,8959 M JACKET,JK,UNIT,,17.99,1,,,,,,,,,,,,,,,,
JKCFS8959,8959 S JACKET,JK,UNIT,,17.99,1,,,,,,,,,,,,,,,,
LJBES1129,1129 S JEAN,LJ,UNIT,,16.99,1,,,,,,,,,,,,,,,,
LJBEM1129,1129 M JEAN,LJ,UNIT,,16.99,1,,,,,,,,,,,,,,,,
LJBEL1129,1129 L JEAN,LJ,UNIT,,16.99,1,,,,,,,,,,,,,,,,
LJBES1153,1153 S JEAN,LJ,UNIT,,15.99,1,,,,,,,,,,,,,,,,
LJBEM1153,1153 M JEAN,LJ,UNIT,,15.99,1,,,,,,,,,,,,,,,,
LJBEL1153,1153 L JEAN,LJ,UNIT,,15.99,1,,,,,,,,,,,,,,,,
LJBES2261,2261 S JEAN,LJ,UNIT,,15.99,1,,,,,,,,,,,,,,,,
LJBEM2261,2261 M JEAN,LJ,UNIT,,15.99,1,,,,,,,,,,,,,,,,
LJBEL2261,2261 L JEAN,LJ,UNIT,,15.99,1,,,,,,,,,,,,,,,,
LJBEXL2261,2261 XL JEAN,LJ,UNIT,,15.99,1,,,,,,,,,,,,,,,,
